area_name,lat,lon
Hakone-machi,35.28897719823914,139.00632308674108
Hakone-machi,35.286560801739654,139.0078211414326
Hakone-machi,35.285144694172345,139.0099403371769
Hakone-machi,35.28331830599507,139.0100911669739
Hakone-machi,35.28227555916976,139.01096005236457
Hakone-machi,35.28149219840628,139.01617316505963
Hakone-machi,35.27916972080601,139.0174853829442
Hakone-machi,35.279004694311254,139.0220604149563
Hakone-machi,35.27760274836817,139.0257576645846
Hakone-machi,35.27638053193607,139.02833769093172
Hakone-machi,35.274093865339694,139.0302615818066
Hakone-machi,35.2759424676708,139.03496050622243
Hakone-machi,35.278149973242705,139.03642330659034
Hakone-machi,35.27930774785432,139.04201722371602
Hakone-machi,35.28149358606021,139.0439855509925
Hakone-machi,35.281724135360605,139.0491808562116
Hakone-machi,35.279624414435204,139.05227505824746
Hakone-machi,35.2777546942238,139.05288700373228
Hakone-machi,35.274346639585815,139.05582144030734
Hakone-machi,35.27393691925346,139.05771868966588
Hakone-machi,35.271822748021464,139.0600503628341
Hakone-machi,35.269083306049765,139.06021036301786
Hakone-machi,35.265387468357005,139.06302980508156
Hakone-machi,35.260691919096814,139.06478508386465
Hakone-machi,35.2564638653152,139.0649006359556
Hakone-machi,35.25512638727298,139.06894316499518
Hakone-machi,35.250863305797,139.06490481240724
Hakone-machi,35.24959994628057,139.06146425357247
Hakone-machi,35.24793161305354,139.05909591414513
Hakone-machi,35.247131053655266,139.05896564195086
Hakone-machi,35.24697550511553,139.05999980474724
Hakone-machi,35.24540522497119,139.06043980525283
Hakone-machi,35.24581050535062,139.06211036340267
Hakone-machi,35.24485217069116,139.06301175119142
Hakone-machi,35.245376333351146,139.06439369621216
Hakone-machi,35.24351994558907,139.0640198048702
Hakone-machi,35.24357553178544,139.06581814499145
Hakone-machi,35.24121441391412,139.06712866405667
Hakone-machi,35.241212467781224,139.06943367142685
Hakone-machi,35.24043469360629,139.0709856161933
Hakone-machi,35.242066946032764,139.07251452662422
Hakone-machi,35.24003805391311,139.07478561606342
Hakone-machi,35.23854197323351,139.07795005155367
Hakone-machi,35.23725669364154,139.07850505826184
Hakone-machi,35.23544280244346,139.08228949356533
Hakone-machi,35.23391838682414,139.08354505775833
Hakone-machi,35.235065359678686,139.0867693386341
Hakone-machi,35.23774480158136,139.08953866417812
Hakone-machi,35.240101748397024,139.09123508413188
Hakone-machi,35.24176869397013,139.0897756418325
Hakone-machi,35.24345563956615,139.09189703012396
Hakone-machi,35.242039837768345,139.09578674366333
Hakone-machi,35.24231344121239,139.09759535674038
Hakone-machi,35.2396528922672,139.10003841813852
Hakone-machi,35.24046264003886,139.10319230907783
Hakone-machi,35.23864017110708,139.10864508390353
Hakone-machi,35.23958933268159,139.11117564214226
Hakone-machi,35.23935991922497,139.11292980486667
Hakone-machi,35.24023046836146,139.1143400776325
Hakone-machi,35.23999827869767,139.11818230876656
Hakone-machi,35.2390735588977,139.11929230869316
Hakone-machi,35.23955827909134,139.1212167436579
Hakone-machi,35.23778105415238,139.1201436959749
Hakone-machi,35.23673855913722,139.1204617250287
Hakone-machi,35.23243600012137,139.11412533121916
Hakone-machi,35.227548225270425,139.11565280183538
Hakone-machi,35.22603153212958,139.11014752279004
Hakone-machi,35.22615177508442,139.10455058394234
Hakone-machi,35.22550177478712,139.10188641972252
Hakone-machi,35.22188564041005,139.09618722436096
Hakone-machi,35.22083064032182,139.09243500637047
Hakone-machi,35.21941922541697,139.09171885913815
Hakone-machi,35.21798783836812,139.08848275037872
Hakone-machi,35.215793387355006,139.087342749968
Hakone-machi,35.214299224929334,139.08465661531056
Hakone-machi,35.211097838094815,139.08494216624808
Hakone-machi,35.20742227921488,139.0840140856816
Hakone-machi,35.206207531652296,139.081284889686
Hakone-machi,35.204210026771364,139.0805751618143
Hakone-machi,35.2023700273549,139.08151544708028
Hakone-machi,35.200661972871785,139.07978208837278
Hakone-machi,35.20018002708662,139.07672430618186
Hakone-machi,35.201164747854875,139.07426457764825
Hakone-machi,35.19887197306315,139.07175233500232
Hakone-machi,35.197545305771314,139.07144678314262
Hakone-machi,35.195216414206186,139.06614980506947
Hakone-machi,35.19294030565061,139.0643186639752
Hakone-machi,35.190515612905244,139.0601348118721
Hakone-machi,35.18772613535293,139.05170192030744
Hakone-machi,35.185962251856495,139.05113775580287
Hakone-machi,35.18513753217144,139.04913994785034
Hakone-machi,35.18340113465467,139.04788741886932
Hakone-machi,35.183356414067305,139.04638574620526
Hakone-machi,35.18118974760881,139.04607377408547
Hakone-machi,35.17969197260652,139.042230142707
Hakone-machi,35.177591134723116,139.04199930022764
Hakone-machi,35.1777872516804,139.04085457837618
Hakone-machi,35.1760380810926,139.03579535677034
Hakone-machi,35.17709697344662,139.03352674406403
Hakone-machi,35.17568835992989,139.03182810638202
Hakone-machi,35.175426441377226,139.0265353047606
Hakone-machi,35.17614310841776,139.02488557670802
Hakone-machi,35.17772783796937,139.02416697792376
Hakone-machi,35.17951533316614,139.02166335887694
Hakone-machi,35.1821047754151,139.021487276117
Hakone-machi,35.182367837905474,139.01382944187526
Hakone-machi,35.18238977506809,139.01153914381655
Hakone-machi,35.18343866696097,139.00901192026402
Hakone-machi,35.18586338668598,139.00647664058454
Hakone-machi,35.187892000015836,139.0028557721762
Hakone-machi,35.18980533284986,139.00159413666017
Hakone-machi,35.19881286512168,138.9930543840527
Hakone-machi,35.200881197908984,138.98767769097276
Hakone-machi,35.20284397277118,138.98809491614747
Hakone-machi,35.20544258630639,138.98642185518452
Hakone-machi,35.20904480187613,138.98809800262075
Hakone-machi,35.211346468264935,138.98835274997953
Hakone-machi,35.21281508095126,138.98768664102568
Hakone-machi,35.21379758579002,138.98587632912938
Hakone-machi,35.217584801797216,138.98228160761016
Hakone-machi,35.21963008136322,138.9820552266674
Hakone-machi,35.221675639719024,138.9836455248212
Hakone-machi,35.222903973339726,138.98352442301382
Hakone-machi,35.226573135341994,138.98077688714375
Hakone-machi,35.22807035995919,138.98071635467613
Hakone-machi,35.2289806402444,138.97910994786582
Hakone-machi,35.23107894563691,138.97877856028242
Hakone-machi,35.23321727895433,138.97951442335204
Hakone-machi,35.23555283809304,138.97607411183083
Hakone-machi,35.239393386595566,138.97873968888564
Hakone-machi,35.24170255872616,138.97606247730153
Hakone-machi,35.244317000329374,138.97640330686716
Hakone-machi,35.24814394568659,138.97439525293862
Hakone-machi,35.25173866720576,138.97563413740556
Hakone-machi,35.256510864784616,138.97431163397482
Hakone-machi,35.26035253204378,138.97565833996043
Hakone-machi,35.26375280215018,138.97547111460028
Hakone-machi,35.2675075319471,138.9782719973549
Hakone-machi,35.27012641440257,138.98191119304715
Hakone-machi,35.27332391886381,138.98224119297674
Hakone-machi,35.27779472124945,138.9853184436913
Hakone-machi,35.278822224566056,138.98763763876605
Hakone-machi,35.28120222460302,138.98901128394368
Hakone-machi,35.284884720853256,138.99318603131042
Hakone-machi,35.2889196937889,138.99760858596755
Hakone-machi,35.28989802667263,139.0046122443597
Hakone-machi,35.28897719823914,139.00632308674108
