area_name,lat,lon
Toshima-ku,35.74504266678571,139.71951294356757
Toshima-ku,35.741785171248694,139.7200118029025
Toshima-ku,35.73974769420079,139.72452347587773
Toshima-ku,35.73999072069523,139.7253498566107
Toshima-ku,35.74082683838793,139.72449041500067
Toshima-ku,35.74471377482092,139.7279090789409
Toshima-ku,35.745088224641904,139.73263518806357
Toshima-ku,35.74331294583584,139.73178435836155
Toshima-ku,35.74068544068058,139.73457321718024
Toshima-ku,35.742113504734505,139.74190019533785
Toshima-ku,35.74078877458231,139.74441713424346
Toshima-ku,35.73895544094091,139.74403627765219
Toshima-ku,35.73884017123697,139.74616795059046
Toshima-ku,35.7398468381611,139.74657435782046
Toshima-ku,35.73869350530106,139.7483540855726
Toshima-ku,35.736540999567524,139.74955710777442
Toshima-ku,35.73505738708877,139.75276044074178
Toshima-ku,35.73444600008287,139.7506512841295
Toshima-ku,35.73287380168466,139.7491940343773
Toshima-ku,35.73533710772142,139.7467698569434
Toshima-ku,35.735833225023384,139.74461763899296
Toshima-ku,35.7337871351682,139.7424470820672
Toshima-ku,35.732890747609986,139.7435262262544
Toshima-ku,35.73136991938634,139.74147066114222
Toshima-ku,35.73072963986107,139.74148566812914
Toshima-ku,35.73036019836451,139.74085730192303
Toshima-ku,35.73184658615111,139.73908538298406
Toshima-ku,35.72935408092616,139.73596841820802
Toshima-ku,35.72689658630844,139.73739005210928
Toshima-ku,35.726177413756716,139.73548060974235
Toshima-ku,35.72529630567999,139.73603863817266
Toshima-ku,35.72506908117322,139.73448863774047
Toshima-ku,35.72557963978858,139.73414780817484
Toshima-ku,35.72410436042793,139.73196724988873
Toshima-ku,35.72628325227032,139.7298775231293
Toshima-ku,35.72571574768364,139.729161971248
Toshima-ku,35.72705158626172,139.72648724988676
Toshima-ku,35.72514880157598,139.72274972771777
Toshima-ku,35.7200088379376,139.72472469468892
Toshima-ku,35.718781613180965,139.7224627243753
Toshima-ku,35.71837494604699,139.71953269807557
Toshima-ku,35.717450774833424,139.71899907904435
Toshima-ku,35.71775717115656,139.71831741901372
Toshima-ku,35.71478827885602,139.71747294392128
Toshima-ku,35.71226577494559,139.72250961142947
Toshima-ku,35.71270300014339,139.71791736729278
Toshima-ku,35.71381327885979,139.71587985696988
Toshima-ku,35.71317550484571,139.71441236124156
Toshima-ku,35.714818837819166,139.71165763888894
Toshima-ku,35.71345913483128,139.7104209730495
Toshima-ku,35.71343941359811,139.70587678328695
Toshima-ku,35.71587608081654,139.70456347632341
Toshima-ku,35.71649053181267,139.70537652370763
Toshima-ku,35.71885077464361,139.70593878075022
Toshima-ku,35.7197563325887,139.70501128384376
Toshima-ku,35.72147772131984,139.70536547283837
Toshima-ku,35.72221689209596,139.70415658885554
Toshima-ku,35.723013559228434,139.7045996371636
Toshima-ku,35.723546054107146,139.69981686085953
Toshima-ku,35.72243217090801,139.69897294424607
Toshima-ku,35.72174244126069,139.69572652386
Toshima-ku,35.722513865322696,139.68440871598955
Toshima-ku,35.723790801904045,139.68415150538772
Toshima-ku,35.723644413858665,139.68272204918333
Toshima-ku,35.727044387188755,139.68134985731012
Toshima-ku,35.72937272117417,139.67734430569521
Toshima-ku,35.73067855926814,139.67796905302941
Toshima-ku,35.733367999833376,139.6792474186335
Toshima-ku,35.73534408106457,139.67909522726302
Toshima-ku,35.737782413827404,139.6806499743169
Toshima-ku,35.73780297322867,139.68130664128853
Toshima-ku,35.73875602706903,139.68076027166921
Toshima-ku,35.74132377497227,139.68961143971626
Toshima-ku,35.74363433295815,139.69257758818526
Toshima-ku,35.74305489166994,139.69451230869618
Toshima-ku,35.742226838198064,139.6945348124317
Toshima-ku,35.74239294567798,139.6988659141307
Toshima-ku,35.73972519765982,139.69922172460292
Toshima-ku,35.73990825196432,139.70099286562834
Toshima-ku,35.73638491862914,139.70213199729392
Toshima-ku,35.73587213509103,139.7038139426594
Toshima-ku,35.73728713469359,139.70412282740665
Toshima-ku,35.741637945934485,139.70830316495915
Toshima-ku,35.74579266719786,139.71042849497917
Toshima-ku,35.74504266678571,139.71951294356757
